transaction_id,customer_id,account_id,txn_type,amount,channel,branch_id,txn_date,status,description
TXN002976,CUST0592,ACC86163,PAYMENT,290285.83,internet,BR003,2024-07-11,SUCCESS,PAYMENT via internet
TXN002977,CUST0928,ACC25821,TRANSFER,410413.39,branch,BR002,2024-08-10,SUCCESS,TRANSFER via branch
TXN002978,CUST0156,ACC16768,RTGS,451095.44,upi,BR005,2024-12-10,SUCCESS,RTGS via upi
TXN002979,CUST0516,ACC77304,NEFT,195562.77,internet,BR010,2024-05-18,SUCCESS,NEFT via internet
TXN002980,CUST0556,ACC29251,UPI,93390.22,pos,BR002,2024-04-22,SUCCESS,UPI via pos
TXN002981,CUST0909,ACC97559,FD_BOOKING,474716.93,branch,BR007,2024-05-09,SUCCESS,FD_BOOKING via branch
TXN002982,CUST0591,ACC26220,FD_BOOKING,95775.24,mobile,BR002,2024-09-21,SUCCESS,FD_BOOKING via mobile
TXN002983,CUST0098,ACC22894,PAYMENT,30912.0,internet,BR003,2024-04-04,SUCCESS,PAYMENT via internet
TXN002984,CUST0849,ACC79942,TRANSFER,443616.96,mobile,BR005,2024-03-18,SUCCESS,TRANSFER via mobile
TXN002985,CUST0733,ACC11621,TRANSFER,73860.98,upi,BR005,2024-07-06,FAILED,TRANSFER via upi
TXN002986,CUST0489,ACC20705,PAYMENT,499536.12,mobile,BR001,2024-03-11,SUCCESS,PAYMENT via mobile
TXN002987,CUST0856,ACC43179,TRANSFER,120946.62,atm,BR008,2024-01-27,SUCCESS,TRANSFER via atm
TXN002988,CUST0395,ACC13884,LOAN_EMI,386401.69,pos,BR004,2024-11-21,FAILED,LOAN_EMI via pos
TXN002989,CUST0677,ACC87338,NEFT,246797.3,upi,BR007,2024-12-13,SUCCESS,NEFT via upi
TXN002990,CUST0310,ACC16790,NEFT,350429.93,atm,BR008,2024-03-03,SUCCESS,NEFT via atm
TXN002991,CUST0666,ACC54307,TRANSFER,396766.51,upi,BR001,2024-01-08,SUCCESS,TRANSFER via upi
TXN002992,CUST0716,ACC14691,FD_BOOKING,427251.32,branch,BR010,2024-12-28,SUCCESS,FD_BOOKING via branch
TXN002993,CUST0940,ACC28958,LOAN_EMI,399159.57,mobile,BR006,2024-05-06,SUCCESS,LOAN_EMI via mobile
TXN002994,CUST0297,ACC18484,ATM_WITHDRAWAL,372496.2,upi,BR009,2024-10-22,SUCCESS,ATM_WITHDRAWAL via upi
TXN002995,CUST0183,ACC73621,ATM_WITHDRAWAL,376252.62,upi,BR004,2024-10-18,SUCCESS,ATM_WITHDRAWAL via upi
TXN002996,CUST0190,ACC38774,NEFT,328816.4,pos,BR003,2024-09-19,SUCCESS,NEFT via pos
TXN002997,CUST0391,ACC94948,PAYMENT,485126.15,upi,BR003,2024-08-18,SUCCESS,PAYMENT via upi
TXN002998,CUST0529,ACC12797,UPI,442331.12,upi,BR001,2024-05-06,SUCCESS,UPI via upi
TXN002999,CUST0238,ACC56174,UPI,386659.16,mobile,BR002,2024-09-20,SUCCESS,UPI via mobile
TXN003000,CUST0593,ACC40836,WITHDRAWAL,410327.26,upi,BR007,2024-11-19,SUCCESS,WITHDRAWAL via upi
TXN003001,CUST0691,ACC20600,PAYMENT,159442.37,internet,BR008,2024-12-02,SUCCESS,PAYMENT via internet
TXN003002,CUST0835,ACC71509,DEPOSIT,247859.55,internet,BR001,2024-12-18,SUCCESS,DEPOSIT via internet
TXN003003,CUST0793,ACC48998,RTGS,141348.06,pos,BR010,2024-10-26,SUCCESS,RTGS via pos
TXN003004,CUST0203,ACC55416,UPI,189004.6,atm,BR007,2024-03-25,SUCCESS,UPI via atm
TXN003005,CUST0560,ACC11505,FD_BOOKING,455985.17,internet,BR002,2024-10-25,SUCCESS,FD_BOOKING via internet
TXN003006,CUST0566,ACC46631,FD_BOOKING,139024.2,mobile,BR003,2024-06-19,SUCCESS,FD_BOOKING via mobile
TXN003007,CUST0104,ACC35709,PAYMENT,354020.22,upi,BR006,2024-10-03,SUCCESS,PAYMENT via upi
TXN003008,CUST0099,ACC86262,ATM_WITHDRAWAL,104163.74,upi,BR006,2024-02-24,SUCCESS,ATM_WITHDRAWAL via upi
TXN003009,CUST0939,ACC23041,DEPOSIT,298365.5,atm,BR005,2024-06-04,SUCCESS,DEPOSIT via atm
TXN003010,CUST0882,ACC66215,PAYMENT,201011.21,internet,BR010,2024-01-28,SUCCESS,PAYMENT via internet
TXN003011,CUST0032,ACC43005,WITHDRAWAL,245669.03,atm,BR003,2024-03-08,SUCCESS,WITHDRAWAL via atm
TXN003012,CUST0430,ACC73814,NEFT,393444.3,atm,BR001,2024-12-07,SUCCESS,NEFT via atm
TXN003013,CUST0846,ACC98923,TRANSFER,108318.01,pos,BR002,2024-03-17,SUCCESS,TRANSFER via pos
TXN003014,CUST0065,ACC78986,RTGS,326955.19,pos,BR004,2024-06-28,SUCCESS,RTGS via pos
TXN003015,CUST0454,ACC99389,FD_BOOKING,438675.24,branch,BR002,2024-03-15,SUCCESS,FD_BOOKING via branch
TXN003016,CUST0971,ACC86197,ATM_WITHDRAWAL,122159.74,atm,BR004,2024-02-03,SUCCESS,ATM_WITHDRAWAL via atm
TXN003017,CUST0862,ACC36980,PAYMENT,495267.11,branch,BR001,2024-09-17,SUCCESS,PAYMENT via branch
TXN003018,CUST0998,ACC41553,DEPOSIT,408224.0,upi,BR006,2024-10-09,SUCCESS,DEPOSIT via upi
TXN003019,CUST0027,ACC13506,PAYMENT,407038.1,pos,BR002,2024-09-26,SUCCESS,PAYMENT via pos
TXN003020,CUST0722,ACC64720,LOAN_EMI,273616.11,internet,BR002,2024-11-02,SUCCESS,LOAN_EMI via internet
TXN003021,CUST0133,ACC18876,NEFT,76617.66,branch,BR005,2024-01-18,SUCCESS,NEFT via branch
TXN003022,CUST0047,ACC27657,NEFT,130969.14,atm,BR002,2024-07-21,SUCCESS,NEFT via atm
TXN003023,CUST0546,ACC68407,PAYMENT,91940.01,branch,BR005,2024-10-20,SUCCESS,PAYMENT via branch
TXN003024,CUST0883,ACC11408,PAYMENT,332403.47,branch,BR005,2024-04-21,SUCCESS,PAYMENT via branch
TXN003025,CUST0508,ACC43529,PAYMENT,362145.98,internet,BR005,2024-03-04,SUCCESS,PAYMENT via internet
TXN003026,CUST0370,ACC18695,DEPOSIT,402414.32,internet,BR007,2024-01-03,SUCCESS,DEPOSIT via internet
TXN003027,CUST0300,ACC24486,PAYMENT,61067.16,internet,BR006,2024-06-24,SUCCESS,PAYMENT via internet
TXN003028,CUST0311,ACC27453,DEPOSIT,360403.76,mobile,BR003,2024-11-08,SUCCESS,DEPOSIT via mobile
TXN003029,CUST0366,ACC65477,UPI,65325.39,branch,BR008,2024-07-26,SUCCESS,UPI via branch
TXN003030,CUST0728,ACC78515,RTGS,445622.03,pos,BR010,2024-09-16,SUCCESS,RTGS via pos
TXN003031,CUST0928,ACC69500,UPI,211817.31,upi,BR008,2024-06-28,SUCCESS,UPI via upi
TXN003032,CUST0513,ACC72964,UPI,328175.26,mobile,BR004,2024-10-18,SUCCESS,UPI via mobile
TXN003033,CUST0995,ACC85203,PAYMENT,307400.58,upi,BR003,2024-01-09,SUCCESS,PAYMENT via upi
TXN003034,CUST0231,ACC15090,LOAN_EMI,180686.9,pos,BR005,2024-06-11,SUCCESS,LOAN_EMI via pos
TXN003035,CUST0420,ACC76821,WITHDRAWAL,322635.7,atm,BR004,2024-05-04,SUCCESS,WITHDRAWAL via atm
TXN003036,CUST0921,ACC99861,DEPOSIT,249365.73,pos,BR007,2024-05-24,SUCCESS,DEPOSIT via pos
TXN003037,CUST0254,ACC92100,WITHDRAWAL,173983.2,atm,BR006,2024-09-11,SUCCESS,WITHDRAWAL via atm
TXN003038,CUST0929,ACC84544,WITHDRAWAL,383638.97,pos,BR006,2024-04-22,SUCCESS,WITHDRAWAL via pos
TXN003039,CUST0144,ACC14321,FD_BOOKING,450273.72,internet,BR010,2024-04-25,SUCCESS,FD_BOOKING via internet
TXN003040,CUST0188,ACC68727,WITHDRAWAL,337168.63,internet,BR005,2024-01-14,SUCCESS,WITHDRAWAL via internet
TXN003041,CUST0322,ACC65112,UPI,4315.74,branch,BR008,2024-11-03,SUCCESS,UPI via branch
TXN003042,CUST0202,ACC70114,NEFT,328399.47,mobile,BR001,2024-11-12,SUCCESS,NEFT via mobile
TXN003043,CUST0665,ACC55644,FD_BOOKING,377905.24,upi,BR006,2024-05-10,FAILED,FD_BOOKING via upi
TXN003044,CUST0870,ACC14720,UPI,379446.49,pos,BR010,2024-11-14,SUCCESS,UPI via pos
TXN003045,CUST0716,ACC75973,NEFT,269069.51,pos,BR003,2024-11-23,SUCCESS,NEFT via pos
TXN003046,CUST0139,ACC23874,DEPOSIT,370159.57,atm,BR003,2024-11-22,SUCCESS,DEPOSIT via atm
TXN003047,CUST0284,ACC12839,RTGS,155246.8,branch,BR002,2024-03-10,SUCCESS,RTGS via branch
TXN003048,CUST0705,ACC68142,FD_BOOKING,334366.39,pos,BR001,2024-05-04,FAILED,FD_BOOKING via pos
TXN003049,CUST0024,ACC50714,NEFT,213818.93,atm,BR002,2024-09-14,SUCCESS,NEFT via atm
TXN003050,CUST0280,ACC29521,ATM_WITHDRAWAL,63128.88,internet,BR005,2024-08-02,SUCCESS,ATM_WITHDRAWAL via internet
TXN003051,CUST0577,ACC81907,ATM_WITHDRAWAL,235062.48,branch,BR001,2024-02-17,SUCCESS,ATM_WITHDRAWAL via branch
TXN003052,CUST0798,ACC11806,PAYMENT,121169.53,internet,BR008,2024-01-23,SUCCESS,PAYMENT via internet
TXN003053,CUST0301,ACC39377,DEPOSIT,231844.06,mobile,BR005,2024-07-22,SUCCESS,DEPOSIT via mobile
TXN003054,CUST0543,ACC84225,RTGS,437443.62,upi,BR005,2024-10-26,SUCCESS,RTGS via upi
TXN003055,CUST0062,ACC38021,DEPOSIT,130464.96,mobile,BR009,2024-02-26,SUCCESS,DEPOSIT via mobile
TXN003056,CUST0640,ACC87961,NEFT,466755.98,pos,BR003,2024-05-13,SUCCESS,NEFT via pos
TXN003057,CUST0165,ACC47175,UPI,11263.39,pos,BR002,2024-02-22,SUCCESS,UPI via pos
TXN003058,CUST0096,ACC77063,ATM_WITHDRAWAL,383925.12,internet,BR004,2024-03-08,SUCCESS,ATM_WITHDRAWAL via internet
TXN003059,CUST0271,ACC56828,ATM_WITHDRAWAL,407813.76,branch,BR009,2024-02-06,SUCCESS,ATM_WITHDRAWAL via branch
TXN003060,CUST0609,ACC20574,UPI,28529.06,mobile,BR005,2024-04-25,SUCCESS,UPI via mobile
TXN003061,CUST0203,ACC30258,FD_BOOKING,444160.88,upi,BR008,2024-05-01,PENDING,FD_BOOKING via upi
TXN003062,CUST0814,ACC53332,PAYMENT,190033.27,internet,BR002,2024-11-22,SUCCESS,PAYMENT via internet
TXN003063,CUST0127,ACC19573,FD_BOOKING,128991.45,upi,BR002,2024-02-19,SUCCESS,FD_BOOKING via upi
TXN003064,CUST0923,ACC13541,TRANSFER,13981.21,branch,BR008,2024-02-08,SUCCESS,TRANSFER via branch
TXN003065,CUST0666,ACC86422,PAYMENT,26473.76,branch,BR006,2024-03-06,SUCCESS,PAYMENT via branch
TXN003066,CUST0692,ACC50539,LOAN_EMI,82058.69,atm,BR008,2024-11-08,SUCCESS,LOAN_EMI via atm
TXN003067,CUST0375,ACC36236,NEFT,132830.54,mobile,BR006,2024-07-04,SUCCESS,NEFT via mobile
TXN003068,CUST0420,ACC24243,FD_BOOKING,334070.93,pos,BR010,2024-12-20,SUCCESS,FD_BOOKING via pos
TXN003069,CUST0753,ACC28568,ATM_WITHDRAWAL,396073.89,branch,BR009,2024-05-28,SUCCESS,ATM_WITHDRAWAL via branch
TXN003070,CUST0323,ACC37479,UPI,381618.03,internet,BR009,2024-03-13,SUCCESS,UPI via internet
TXN003071,CUST0738,ACC94037,RTGS,184435.13,pos,BR002,2024-05-28,SUCCESS,RTGS via pos
TXN003072,CUST0837,ACC96102,LOAN_EMI,483746.77,mobile,BR004,2024-03-07,SUCCESS,LOAN_EMI via mobile
TXN003073,CUST0380,ACC87746,PAYMENT,412756.02,pos,BR001,2024-12-07,FAILED,PAYMENT via pos
TXN003074,CUST0755,ACC92389,FD_BOOKING,437959.98,mobile,BR009,2024-09-01,SUCCESS,FD_BOOKING via mobile
TXN003075,CUST0949,ACC74990,FD_BOOKING,22881.02,atm,BR009,2024-02-19,SUCCESS,FD_BOOKING via atm
TXN003076,CUST0914,ACC92634,UPI,404166.78,internet,BR005,2024-05-05,SUCCESS,UPI via internet
TXN003077,CUST0288,ACC72044,UPI,244379.62,internet,BR005,2024-05-19,SUCCESS,UPI via internet
TXN003078,CUST0814,ACC86978,PAYMENT,17058.54,atm,BR005,2024-01-02,SUCCESS,PAYMENT via atm
TXN003079,CUST0396,ACC84488,NEFT,436907.48,mobile,BR007,2024-05-18,SUCCESS,NEFT via mobile
TXN003080,CUST0984,ACC98027,UPI,182140.81,internet,BR004,2024-08-15,SUCCESS,UPI via internet
TXN003081,CUST0805,ACC83724,FD_BOOKING,451615.81,internet,BR007,2024-01-19,SUCCESS,FD_BOOKING via internet
TXN003082,CUST0125,ACC12901,LOAN_EMI,12276.22,mobile,BR006,2024-05-26,PENDING,LOAN_EMI via mobile
TXN003083,CUST0749,ACC35967,RTGS,217588.44,branch,BR007,2024-01-19,SUCCESS,RTGS via branch
TXN003084,CUST0630,ACC39170,TRANSFER,421219.39,upi,BR005,2024-08-01,SUCCESS,TRANSFER via upi
TXN003085,CUST0147,ACC62053,TRANSFER,180348.41,branch,BR008,2024-05-07,SUCCESS,TRANSFER via branch
TXN003086,CUST0404,ACC17441,PAYMENT,65934.95,branch,BR004,2024-12-22,PENDING,PAYMENT via branch
TXN003087,CUST0796,ACC86610,LOAN_EMI,123337.99,upi,BR010,2024-09-17,SUCCESS,LOAN_EMI via upi
TXN003088,CUST0274,ACC30257,UPI,278449.72,internet,BR003,2024-11-08,SUCCESS,UPI via internet
TXN003089,CUST0806,ACC75454,RTGS,455172.65,pos,BR007,2024-12-09,SUCCESS,RTGS via pos
TXN003090,CUST0818,ACC50146,RTGS,349354.77,internet,BR010,2024-06-27,SUCCESS,RTGS via internet
TXN003091,CUST0520,ACC25201,TRANSFER,224367.82,mobile,BR002,2024-08-23,SUCCESS,TRANSFER via mobile
TXN003092,CUST0698,ACC96343,TRANSFER,219780.5,branch,BR009,2024-04-05,SUCCESS,TRANSFER via branch
TXN003093,CUST0955,ACC99492,LOAN_EMI,451127.27,mobile,BR004,2024-10-07,SUCCESS,LOAN_EMI via mobile
TXN003094,CUST0682,ACC26953,UPI,193792.7,atm,BR007,2024-05-23,SUCCESS,UPI via atm
TXN003095,CUST0683,ACC46277,DEPOSIT,139154.66,atm,BR006,2024-11-12,SUCCESS,DEPOSIT via atm
TXN003096,CUST0168,ACC82408,ATM_WITHDRAWAL,115779.99,branch,BR002,2024-01-12,SUCCESS,ATM_WITHDRAWAL via branch
TXN003097,CUST0140,ACC27204,NEFT,359257.42,mobile,BR001,2024-08-25,SUCCESS,NEFT via mobile
TXN003098,CUST0696,ACC93418,FD_BOOKING,293872.5,mobile,BR009,2024-12-05,SUCCESS,FD_BOOKING via mobile
TXN003099,CUST0954,ACC65050,UPI,240811.43,internet,BR003,2024-04-20,SUCCESS,UPI via internet
TXN003100,CUST0716,ACC44733,PAYMENT,455335.77,mobile,BR008,2024-04-24,SUCCESS,PAYMENT via mobile
TXN003101,CUST0733,ACC67732,NEFT,481698.64,pos,BR007,2024-12-19,SUCCESS,NEFT via pos
TXN003102,CUST0845,ACC55182,WITHDRAWAL,20628.05,mobile,BR007,2024-01-16,SUCCESS,WITHDRAWAL via mobile
TXN003103,CUST0170,ACC18875,LOAN_EMI,96935.65,upi,BR005,2024-12-17,SUCCESS,LOAN_EMI via upi
TXN003104,CUST0899,ACC84612,ATM_WITHDRAWAL,485628.22,internet,BR004,2024-08-03,SUCCESS,ATM_WITHDRAWAL via internet
TXN003105,CUST0366,ACC72443,PAYMENT,55788.21,branch,BR006,2024-03-01,SUCCESS,PAYMENT via branch
TXN003106,CUST0573,ACC35499,WITHDRAWAL,278101.28,mobile,BR001,2024-11-26,SUCCESS,WITHDRAWAL via mobile
TXN003107,CUST0371,ACC16781,UPI,311386.12,mobile,BR008,2024-08-28,SUCCESS,UPI via mobile
TXN003108,CUST0234,ACC23821,TRANSFER,306189.16,mobile,BR005,2024-02-24,SUCCESS,TRANSFER via mobile
TXN003109,CUST0349,ACC16772,TRANSFER,342213.49,atm,BR006,2024-10-21,SUCCESS,TRANSFER via atm
TXN003110,CUST0714,ACC13512,NEFT,74773.87,pos,BR001,2024-01-20,SUCCESS,NEFT via pos
TXN003111,CUST0155,ACC32652,DEPOSIT,280431.45,upi,BR008,2024-02-28,SUCCESS,DEPOSIT via upi
TXN003112,CUST0772,ACC25890,NEFT,292213.18,internet,BR006,2024-03-08,SUCCESS,NEFT via internet
TXN003113,CUST0659,ACC52382,RTGS,206822.03,branch,BR003,2024-04-07,SUCCESS,RTGS via branch
TXN003114,CUST0336,ACC91353,RTGS,258095.58,atm,BR006,2024-02-15,SUCCESS,RTGS via atm
TXN003115,CUST0809,ACC91402,DEPOSIT,98930.61,mobile,BR001,2024-09-17,SUCCESS,DEPOSIT via mobile
TXN003116,CUST0814,ACC66878,DEPOSIT,443006.11,internet,BR002,2024-08-11,SUCCESS,DEPOSIT via internet
TXN003117,CUST0978,ACC46657,WITHDRAWAL,473413.76,branch,BR001,2024-08-17,SUCCESS,WITHDRAWAL via branch
TXN003118,CUST0434,ACC74700,FD_BOOKING,257885.6,atm,BR006,2024-06-22,SUCCESS,FD_BOOKING via atm
TXN003119,CUST0973,ACC10640,RTGS,169455.89,branch,BR005,2024-06-02,SUCCESS,RTGS via branch
TXN003120,CUST0849,ACC67375,TRANSFER,450638.34,atm,BR007,2024-10-10,SUCCESS,TRANSFER via atm
TXN003121,CUST0132,ACC68368,TRANSFER,250902.35,internet,BR002,2024-09-04,SUCCESS,TRANSFER via internet
TXN003122,CUST0707,ACC27607,DEPOSIT,154301.4,mobile,BR009,2024-05-25,SUCCESS,DEPOSIT via mobile
TXN003123,CUST0936,ACC16027,LOAN_EMI,453341.8,mobile,BR002,2024-08-13,SUCCESS,LOAN_EMI via mobile
TXN003124,CUST0199,ACC48783,RTGS,434922.67,pos,BR005,2024-02-14,SUCCESS,RTGS via pos
TXN003125,CUST0944,ACC59500,UPI,128279.2,branch,BR008,2024-09-22,SUCCESS,UPI via branch
TXN003126,CUST0899,ACC64980,RTGS,255420.44,upi,BR006,2024-09-11,SUCCESS,RTGS via upi
TXN003127,CUST0636,ACC19879,WITHDRAWAL,27395.23,upi,BR007,2024-08-21,SUCCESS,WITHDRAWAL via upi
TXN003128,CUST0440,ACC47971,WITHDRAWAL,252051.46,pos,BR004,2024-11-19,SUCCESS,WITHDRAWAL via pos
TXN003129,CUST0626,ACC51553,PAYMENT,227311.58,branch,BR002,2024-03-09,SUCCESS,PAYMENT via branch
TXN003130,CUST0900,ACC24354,ATM_WITHDRAWAL,370293.53,internet,BR010,2024-09-05,FAILED,ATM_WITHDRAWAL via internet
TXN003131,CUST0265,ACC42354,UPI,273336.26,internet,BR008,2024-01-10,SUCCESS,UPI via internet
TXN003132,CUST0644,ACC87225,PAYMENT,194550.24,branch,BR009,2024-08-12,SUCCESS,PAYMENT via branch
TXN003133,CUST0594,ACC33387,ATM_WITHDRAWAL,449977.54,pos,BR003,2024-01-27,PENDING,ATM_WITHDRAWAL via pos
TXN003134,CUST0797,ACC38911,TRANSFER,234864.51,mobile,BR006,2024-08-04,SUCCESS,TRANSFER via mobile
TXN003135,CUST0399,ACC73408,TRANSFER,494504.78,mobile,BR004,2024-01-01,SUCCESS,TRANSFER via mobile
TXN003136,CUST0350,ACC70009,NEFT,431275.11,internet,BR010,2024-02-12,SUCCESS,NEFT via internet
TXN003137,CUST0723,ACC49968,TRANSFER,170275.57,atm,BR007,2024-01-01,SUCCESS,TRANSFER via atm
TXN003138,CUST0804,ACC10110,FD_BOOKING,458445.0,pos,BR004,2024-07-21,SUCCESS,FD_BOOKING via pos
TXN003139,CUST0715,ACC36940,DEPOSIT,101172.1,internet,BR002,2024-04-27,SUCCESS,DEPOSIT via internet
TXN003140,CUST0347,ACC95752,PAYMENT,62592.43,pos,BR006,2024-07-24,FAILED,PAYMENT via pos
TXN003141,CUST0274,ACC90810,RTGS,498982.92,atm,BR008,2024-01-24,SUCCESS,RTGS via atm
TXN003142,CUST0045,ACC65861,DEPOSIT,12544.5,internet,BR007,2024-02-27,SUCCESS,DEPOSIT via internet
TXN003143,CUST0246,ACC42443,UPI,15790.27,branch,BR005,2024-12-19,SUCCESS,UPI via branch
TXN003144,CUST0889,ACC96569,UPI,495917.31,internet,BR004,2024-07-18,SUCCESS,UPI via internet
TXN003145,CUST0677,ACC93483,ATM_WITHDRAWAL,119256.95,upi,BR008,2024-07-06,SUCCESS,ATM_WITHDRAWAL via upi
TXN003146,CUST0929,ACC56895,UPI,353965.66,internet,BR001,2024-12-11,SUCCESS,UPI via internet
TXN003147,CUST0384,ACC75744,ATM_WITHDRAWAL,214598.36,pos,BR003,2024-05-25,SUCCESS,ATM_WITHDRAWAL via pos
TXN003148,CUST0512,ACC50318,WITHDRAWAL,137099.49,atm,BR009,2024-06-08,SUCCESS,WITHDRAWAL via atm
TXN003149,CUST0257,ACC24264,RTGS,251606.29,atm,BR003,2024-07-07,SUCCESS,RTGS via atm
TXN003150,CUST0703,ACC84967,TRANSFER,41170.66,mobile,BR003,2024-04-23,SUCCESS,TRANSFER via mobile
TXN003151,CUST0891,ACC86707,NEFT,448537.08,mobile,BR002,2024-06-19,SUCCESS,NEFT via mobile
TXN003152,CUST0015,ACC70427,WITHDRAWAL,105889.74,mobile,BR001,2024-05-23,SUCCESS,WITHDRAWAL via mobile
TXN003153,CUST0524,ACC43890,FD_BOOKING,210012.76,atm,BR002,2024-06-27,SUCCESS,FD_BOOKING via atm
TXN003154,CUST0273,ACC24478,UPI,324986.77,atm,BR007,2024-01-10,SUCCESS,UPI via atm
TXN003155,CUST0562,ACC87214,PAYMENT,288407.46,branch,BR007,2024-11-27,SUCCESS,PAYMENT via branch
TXN003156,CUST0380,ACC67694,ATM_WITHDRAWAL,245825.93,upi,BR008,2024-07-12,SUCCESS,ATM_WITHDRAWAL via upi
TXN003157,CUST0737,ACC66757,ATM_WITHDRAWAL,200495.27,internet,BR008,2024-07-02,SUCCESS,ATM_WITHDRAWAL via internet
TXN003158,CUST0129,ACC11103,NEFT,335640.02,internet,BR003,2024-10-14,SUCCESS,NEFT via internet
TXN003159,CUST0902,ACC52028,TRANSFER,35397.76,internet,BR001,2024-05-19,SUCCESS,TRANSFER via internet
TXN003160,CUST0532,ACC74894,NEFT,67266.46,pos,BR009,2024-08-05,SUCCESS,NEFT via pos
TXN003161,CUST0307,ACC46159,TRANSFER,83388.98,atm,BR002,2024-11-23,SUCCESS,TRANSFER via atm
TXN003162,CUST0709,ACC15320,ATM_WITHDRAWAL,445216.55,mobile,BR010,2024-09-15,SUCCESS,ATM_WITHDRAWAL via mobile
TXN003163,CUST0238,ACC94587,NEFT,215954.1,upi,BR005,2024-01-02,SUCCESS,NEFT via upi
TXN003164,CUST0491,ACC28309,LOAN_EMI,207501.3,atm,BR004,2024-10-02,SUCCESS,LOAN_EMI via atm
TXN003165,CUST0820,ACC21497,LOAN_EMI,123661.14,mobile,BR002,2024-09-23,SUCCESS,LOAN_EMI via mobile
TXN003166,CUST0581,ACC41334,PAYMENT,410416.6,branch,BR002,2024-02-26,SUCCESS,PAYMENT via branch
TXN003167,CUST0270,ACC97632,DEPOSIT,200301.79,internet,BR009,2024-09-11,SUCCESS,DEPOSIT via internet
TXN003168,CUST0511,ACC51914,FD_BOOKING,66801.52,internet,BR006,2024-03-19,SUCCESS,FD_BOOKING via internet
TXN003169,CUST0352,ACC19806,LOAN_EMI,96509.38,pos,BR008,2024-05-12,SUCCESS,LOAN_EMI via pos
TXN003170,CUST0977,ACC78587,PAYMENT,158758.88,atm,BR010,2024-09-07,SUCCESS,PAYMENT via atm
TXN003171,CUST0468,ACC21664,PAYMENT,164156.43,atm,BR007,2024-10-14,PENDING,PAYMENT via atm
TXN003172,CUST0254,ACC96120,PAYMENT,403961.92,pos,BR010,2024-06-23,SUCCESS,PAYMENT via pos
TXN003173,CUST0551,ACC67326,LOAN_EMI,34239.05,upi,BR009,2024-03-11,FAILED,LOAN_EMI via upi
TXN003174,CUST0397,ACC16017,WITHDRAWAL,300042.91,upi,BR010,2024-02-25,SUCCESS,WITHDRAWAL via upi
TXN003175,CUST0753,ACC66644,TRANSFER,131942.12,atm,BR010,2024-05-21,SUCCESS,TRANSFER via atm
TXN003176,CUST0721,ACC32035,RTGS,98043.5,upi,BR009,2024-05-05,SUCCESS,RTGS via upi
TXN003177,CUST0881,ACC57433,WITHDRAWAL,242674.67,pos,BR008,2024-04-14,SUCCESS,WITHDRAWAL via pos
TXN003178,CUST0745,ACC89456,DEPOSIT,45318.88,branch,BR003,2024-11-27,SUCCESS,DEPOSIT via branch
TXN003179,CUST0833,ACC20102,RTGS,379525.16,upi,BR010,2024-06-28,SUCCESS,RTGS via upi
TXN003180,CUST0693,ACC26673,DEPOSIT,94017.57,upi,BR008,2024-03-04,SUCCESS,DEPOSIT via upi
TXN003181,CUST0128,ACC57884,WITHDRAWAL,286108.38,upi,BR005,2024-06-24,SUCCESS,WITHDRAWAL via upi
TXN003182,CUST0176,ACC49943,LOAN_EMI,208594.51,mobile,BR003,2024-01-04,SUCCESS,LOAN_EMI via mobile
TXN003183,CUST0436,ACC63481,PAYMENT,316121.62,mobile,BR010,2024-04-22,SUCCESS,PAYMENT via mobile
TXN003184,CUST0535,ACC30402,LOAN_EMI,94386.43,mobile,BR007,2024-03-11,SUCCESS,LOAN_EMI via mobile
TXN003185,CUST0552,ACC21972,LOAN_EMI,7345.3,branch,BR008,2024-06-11,FAILED,LOAN_EMI via branch
TXN003186,CUST0610,ACC79081,LOAN_EMI,32866.33,internet,BR003,2024-01-05,SUCCESS,LOAN_EMI via internet
TXN003187,CUST0542,ACC48997,PAYMENT,376536.46,internet,BR001,2024-08-09,SUCCESS,PAYMENT via internet
TXN003188,CUST0779,ACC88675,PAYMENT,368776.88,mobile,BR003,2024-09-02,SUCCESS,PAYMENT via mobile
TXN003189,CUST0656,ACC84056,RTGS,395629.52,branch,BR003,2024-05-09,SUCCESS,RTGS via branch
TXN003190,CUST0951,ACC36504,WITHDRAWAL,12121.85,pos,BR001,2024-08-16,SUCCESS,WITHDRAWAL via pos
TXN003191,CUST0571,ACC32792,PAYMENT,338871.42,upi,BR004,2024-03-25,SUCCESS,PAYMENT via upi
TXN003192,CUST0487,ACC92522,PAYMENT,244810.46,internet,BR006,2024-05-15,SUCCESS,PAYMENT via internet
TXN003193,CUST0449,ACC26682,UPI,178548.23,mobile,BR006,2024-06-10,SUCCESS,UPI via mobile
TXN003194,CUST0110,ACC47761,UPI,468810.94,mobile,BR007,2024-07-14,SUCCESS,UPI via mobile
TXN003195,CUST0913,ACC99566,PAYMENT,290090.85,pos,BR003,2024-10-09,SUCCESS,PAYMENT via pos
TXN003196,CUST0725,ACC16685,TRANSFER,480863.6,internet,BR001,2024-11-04,SUCCESS,TRANSFER via internet
TXN003197,CUST0261,ACC39174,PAYMENT,284740.07,atm,BR003,2024-08-20,SUCCESS,PAYMENT via atm
TXN003198,CUST0553,ACC90351,FD_BOOKING,252172.84,internet,BR008,2024-08-07,SUCCESS,FD_BOOKING via internet
TXN003199,CUST0906,ACC84051,WITHDRAWAL,415690.08,pos,BR010,2024-01-08,SUCCESS,WITHDRAWAL via pos
